gene_id,source,incoming_nonself,outgoing_nonself,self_loop_only,candidate_target
ETV3,string,20,14,False,False
LINC02772,string,0,0,True,False
DUSP23,string,20,5,False,False
TAGLN2,string,20,19,False,False
PIGM,string,20,15,False,False
PEA15,string,20,6,False,False
DCAF8,string,20,11,False,False
PEX19,string,20,20,False,False
COPA,string,20,36,False,False
NCSTN,string,20,17,False,False
VANGL2,string,20,14,False,False
F11R,string,20,24,False,False
USF1,string,20,13,False,False
PFDN2,string,20,22,False,True
DEDD,string,20,16,False,False
PPOX,string,20,20,False,False
FCER1G,string,20,24,False,False
FCGR2A,string,20,24,False,False
ATF6,string,20,32,False,False
UHMK1,string,20,17,False,False
HSD17B7,string,20,25,False,False
NUF2,string,20,29,False,True
MGST3,string,20,17,False,False
ALDH9A1,string,20,17,False,False
TMCO1,string,20,19,False,False
POGK,string,20,13,False,False
POU2F1,string,20,23,False,False
CREG1,string,20,10,False,False
RCSD1,string,20,20,False,False
MPZL1,string,20,3,False,False
MPC2,string,20,9,False,False
DCAF6,string,20,32,False,False
SFT2D2,string,20,9,False,False
TBX19,string,20,5,False,False
BLZF1,string,20,20,False,False
SCYL3,string,20,1,False,False
KIFAP3,string,20,31,False,False
VAMP4,string,20,37,False,False
SUCO,string,20,7,False,False
KLHL20,string,20,20,False,False
CENPL,string,20,7,False,False
GAS5,string,0,0,True,False
ZBTB37,string,20,3,False,False
RC3H1,string,20,15,False,False
RABGAP1L,string,20,12,False,False
CACYBP,string,20,16,False,False
COP1,string,20,33,False,False
RALGPS2,string,20,8,False,False
FAM20B,string,20,11,False,False
TOR3A,string,20,10,False,False
ABL2,string,20,17,False,False
SOAT1,string,20,13,False,False
TOR1AIP2,string,20,10,False,False
TOR1AIP1,string,20,14,False,False
CEP350,string,20,29,False,False
XPR1,string,20,9,False,False
STX6,string,20,58,False,False
MR1,string,20,3,False,False
IER5,string,20,6,False,False
GLUL,string,20,22,False,False
RGS16,string,20,10,False,False
NPL,string,20,13,False,False
SMG7,string,20,14,False,False
ARPC5,string,20,30,False,False
COLGALT2,string,20,13,False,False
TSEN15,string,20,12,False,False
EDEM3,string,20,20,False,False
TRMT1L,string,20,20,False,False
TPR,string,20,43,False,True
ODR4,string,20,7,False,False
ERVMER61-1,string,0,0,True,False
RO60,string,20,10,False,False
ASPM,string,20,79,False,False
ZBTB41,string,20,5,False,False
DENND1B,string,20,16,False,False
NEK7,string,20,7,False,False
KIF14,string,20,22,False,False
DDX59,string,20,7,False,True
CAMSAP2,string,20,12,False,False
TMEM9,string,20,8,False,False
NAV1,string,20,12,False,False
IPO9,string,20,13,False,True
TIMM17A,string,20,30,False,False
ARL8A,string,20,11,False,False
PTPN7,string,20,10,False,False
UBE2T,string,0,0,True,False
PPP1R12B,string,20,11,False,False
KDM5B,string,20,22,False,False
CYB5R1,string,20,7,False,False
BTG2,string,20,15,False,False
PPP1R15B,string,20,20,False,False
MDM4,string,20,12,False,False
RBBP5,string,20,53,False,False
DSTYK,string,20,8,False,False
ELK4,string,20,12,False,False
NUCKS1,string,20,11,False,False
RAB29,string,20,12,False,False
SRGAP2,string,20,12,False,False
RASSF5,string,20,20,False,False
DYRK3,string,20,9,False,False
MAPKAPK2,string,20,12,False,False
YOD1,string,20,28,False,False
CD55,string,20,11,False,False
CR1L,string,20,3,False,False
CD46,string,20,13,False,False
UTP25,string,20,23,False,False
RCOR3,string,20,14,False,False
TRAF5,string,20,16,False,False
LINC00467,string,0,0,True,False
SLC30A1,string,20,21,False,False
NEK2,string,20,19,False,False
LPGAT1,string,20,14,False,False
DTL,string,20,28,False,True
PPP2R5A,string,20,35,False,False
NENF,string,20,12,False,False
NSL1,string,20,20,False,False
TATDN3,string,20,4,False,False
FLVCR1-DT,string,0,0,True,False
FLVCR1,string,20,18,False,False
RPS6KC1,string,20,7,False,False
CENPF,string,20,44,False,False
GPATCH2,string,20,11,False,False
RRP15,string,20,21,False,False
LYPLAL1,string,20,23,False,False
EPRS,string,0,0,True,True
IARS2,string,20,11,False,True
RAB3GAP2,string,20,27,False,False
DUSP10,string,20,11,False,False
MIA3,string,20,16,False,False
AIDA,string,20,6,False,False
BROX,string,20,6,False,False
CAPN2,string,20,13,False,False
TP53BP2,string,20,18,False,False
FBXO28,string,20,16,False,False
DEGS1,string,20,20,False,False
WDR26,string,20,19,False,False
LBR,string,20,32,False,False
EPHX1,string,20,18,False,False
TMEM63A,string,20,10,False,False
PYCR2,string,20,7,False,False
SDE2,string,20,11,False,True
ACBD3,string,20,21,False,False
CDC42BPA,string,20,16,False,False
ZNF678,string,20,2,False,False
SNAP47,string,20,16,False,False
C1orf35,string,20,5,False,False
IBA57,string,20,24,False,False
OBSCN,string,20,13,False,False
TRIM11,string,20,3,False,False
HIST3H2A,string,0,0,True,False
RNF187,string,20,8,False,False
AL162595.1,string,0,0,True,False
ABCB10,string,20,13,False,False
GALNT2,string,20,18,False,False
COG2,string,20,36,False,True
ARV1,string,20,7,False,False
FAM89A,string,20,1,False,False
EXOC8,string,20,24,False,False
SPRTN,string,20,11,False,False
EGLN1,string,20,23,False,False
AL445524.1,string,0,0,True,False
TARBP1,string,20,10,False,False
IRF2BP2,string,20,9,False,False
ARID4B,string,20,29,False,False
TBCE,string,20,14,False,False
TBCE-1,string,0,0,True,False
B3GALNT2,string,20,6,False,False
LGALS8,string,20,13,False,False
OPN3,string,20,11,False,False
CHML,string,20,48,False,False
EXO1,string,20,59,False,False
CEP170,string,20,20,False,False
SDCCAG8,string,20,19,False,False
DESI2,string,20,2,False,False
SMYD3,string,20,14,False,False
CNST,string,20,2,False,False
AHCTF1,string,20,14,False,True
ZNF669,string,20,1,False,False
ZNF124,string,20,1,False,False
AL390728.6,string,0,0,True,False
SH3BP5L,string,20,14,False,False
PGBD2,string,20,4,False,False
TMEM18,string,20,12,False,False
TRAPPC12,string,20,13,False,False
ADI1,string,20,10,False,False
AC108488.1,string,0,0,True,False
CMPK2,string,20,14,False,False
RNF144A-AS1,string,0,0,True,False
RNF144A,string,20,13,False,False
KIDINS220,string,20,11,False,False
ADAM17,string,20,23,False,False
KLF11,string,20,10,False,False
RRM2,string,20,33,False,False
HPCAL1,string,20,8,False,False
ODC1,string,20,15,False,False
PDIA6,string,20,36,False,False
SLC66A3,string,20,12,False,False
LPIN1,string,20,22,False,False
TRIB2,string,20,8,False,False
NBAS,string,20,10,False,True
TTC32,string,20,7,False,False
LAPTM4A,string,20,11,False,False
RHOB,string,20,32,False,False
ATAD2B,string,20,22,False,False
TP53I3,string,20,10,False,False
ITSN2,string,20,23,False,False
NCOA1,string,20,40,False,False
DNMT3A,string,20,46,False,False
ASXL2,string,20,10,False,False
CENPA,string,20,20,False,False
OST4,string,20,7,False,False
ATRAID,string,0,0,True,False
MPV17,string,20,19,False,False
EIF2B4,string,20,17,False,True
PPM1G,string,20,8,False,False
NRBP1,string,20,8,False,True
ZNF512,string,20,16,False,False
SUPT7L,string,20,18,False,False
SLC4A1AP,string,0,0,True,False
WDR43,string,20,40,False,True
YPEL5,string,20,15,False,False
LBH,string,20,1,False,False
LCLAT1,string,20,28,False,False
MEMO1,string,20,11,False,False
SPAST,string,0,0,True,False
YIPF4,string,20,7,False,False
BIRC6,string,20,19,False,False
LTBP1,string,20,6,False,False
CRIM1,string,20,8,False,False
FEZ2,string,20,17,False,False
STRN,string,20,34,False,False
HEATR5B,string,20,8,False,False
GPATCH11,string,0,0,True,False
EIF2AK2,string,20,25,False,False
CEBPZOS,string,20,4,False,False
GALM,string,20,11,False,False
SRSF7,string,20,41,False,True
SOS1,string,0,0,True,False
MAP4K3,string,20,11,False,False
MAP4K3-DT,string,0,0,True,False
THUMPD2,string,20,8,False,False
EML4,string,20,8,False,False
COX7A2L,string,20,5,False,False
ZFP36L2,string,20,8,False,False
DYNC2LI1,string,20,30,False,False
LRPPRC,string,20,30,False,True
PREPL,string,20,18,False,False
EPAS1,string,20,25,False,False
RHOQ,string,20,29,False,False
CRIPT,string,20,8,False,False
SOCS5,string,20,7,False,False
MCFD2,string,20,18,False,False
CALM2,string,20,17,False,False
EPCAM,string,20,12,False,False
MSH2,string,20,40,False,False
MSH6,string,20,36,False,False
FBXO11,string,20,15,False,False
FOXN2,string,20,9,False,False
PPP1R21,string,20,9,False,False
ERLEC1,string,20,34,False,False
PSME4,string,20,14,False,False
ACYP2,string,20,9,False,False
SPTBN1,string,20,21,False,False
RTN4,string,20,24,False,False
CLHC1,string,20,8,False,False
MTIF2,string,20,18,False,False
CCDC88A,string,20,9,False,False
FANCL,string,20,20,False,False
PAPOLG,string,20,20,False,False
REL,string,20,24,False,False
PUS10,string,20,19,False,False
PEX13,string,20,29,False,False
KIAA1841,string,0,0,True,False
USP34,string,20,20,False,False
FAM161A,string,20,17,False,False
COMMD1,string,20,41,False,False
UGP2,string,20,24,False,False
VPS54,string,20,33,False,True
LGALSL,string,20,6,False,False
AFTPH,string,0,0,True,False
SERTAD2,string,20,7,False,False
CEP68,string,20,8,False,False
ACTR2,string,20,59,False,False
SPRED2,string,20,10,False,False
ETAA1,string,20,3,False,False
GFPT1,string,20,17,False,False
NFU1,string,20,25,False,False
AAK1,string,20,16,False,False
ANXA4,string,20,5,False,False
MXD1,string,20,15,False,False
PCBP1-AS1,string,0,0,True,False
TIA1,string,20,23,False,False
PCYOX1,string,20,20,False,False
NAGK,string,20,19,False,False
MPHOSPH10,string,20,59,False,True
ZNF638,string,20,13,False,False
SFXN5,string,20,14,False,False
DUSP11,string,20,13,False,False
STAMBP,string,20,15,False,False
DGUOK,string,20,20,False,False
TET3,string,20,6,False,False
BOLA3,string,20,21,False,False
MOB1A,string,20,18,False,False
MTHFD2,string,20,18,False,False
WDR54,string,20,8,False,False
WBP1,string,20,5,False,False
CCDC142,string,2,0,False,False
AUP1,string,20,19,False,False
POLE4,string,20,31,False,False
TMSB10,string,20,5,False,True
TGOLN2,string,20,35,False,False
RETSAT,string,20,14,False,False
ELMOD3,string,20,3,False,False
CAPG,string,20,7,False,False
MAT2A,string,20,17,False,True
VAMP8,string,20,29,False,False
RNF181,string,20,6,False,False
C2orf68,string,20,4,False,False
KDM3A,string,20,13,False,False
CYTOR,string,0,0,True,False
KRCC1,string,20,3,False,False
ZNF514,string,20,7,False,False
LINC00342,string,0,0,True,False
ANKRD36C,string,20,7,False,False
TMEM127,string,20,13,False,False
ARID5A,string,20,10,False,False
FAM178B,string,19,9,False,False
ANKRD36,string,20,8,False,False
ACTR1B,string,20,21,False,False
TMEM131,string,20,10,False,False
INPP4A,string,20,19,False,False
MITD1,string,20,18,False,False
AFF3,string,20,12,False,False
LONRF2,string,20,14,False,False
RPL31,string,20,32,False,True
MFSD9,string,20,7,False,False
AC012360.3,string,0,0,True,False
C2orf49,string,20,4,False,False
GCC2,string,20,25,False,False
LIMS1,string,20,12,False,False
BUB1,string,20,91,False,False
MIR4435-2HG,string,0,0,True,False
BCL2L11,string,20,28,False,False
AC068491.3,string,0,0,True,False
TMEM87B,string,20,10,False,False
ZC3H8,string,20,19,False,False
TTL,string,20,14,False,False
SLC20A1,string,20,14,False,False
CKAP2L,string,20,12,False,False
PSD4,string,20,6,False,False
PAX8-AS1,string,0,0,True,False
CBWD2,string,20,1,False,False
ACTR3,string,20,40,False,False
AC009404.1,string,0,0,True,False
INSIG2,string,20,9,False,False
C2orf76,string,20,1,False,False
DBI,string,20,18,False,False
PTPN4,string,20,13,False,False
EPB41L5,string,20,11,False,False
RALB,string,20,22,False,False
NIFK-AS1,string,0,0,True,False
TSN,string,20,8,False,False
GYPC,string,20,20,False,False
MAP3K2,string,20,18,False,False
IWS1,string,20,21,False,False
SFT2D3,string,20,7,False,False
AMMECR1L,string,20,9,False,False
CCDC115,string,20,15,False,False
PLEKHB2,string,20,4,False,False
C2orf27A,string,0,0,True,False
MGAT5,string,20,19,False,False
CCNT2,string,20,27,False,False
UBXN4,string,20,16,False,False
MCM6,string,20,39,False,True
ZEB2,string,20,7,False,False
MBD5,string,20,8,False,False
EPC2,string,20,18,False,False
STAM2,string,20,16,False,False
ARL6IP6,string,20,6,False,False
GPD2,string,20,26,False,False
GALNT5,string,20,7,False,False
WDSUB1,string,20,11,False,False
BAZ2B,string,20,14,False,False
MARCH7,string,0,0,True,False
CD302,string,20,3,False,False
TANK,string,20,14,False,False
PSMD14,string,20,43,False,False
TTC21B,string,20,30,False,False
STK39,string,20,12,False,False
NOSTRIN,string,20,7,False,False
SPC25,string,20,11,False,True
PPIG,string,20,22,False,False
KLHL23,string,20,4,False,False
SSB,string,20,22,False,False
METTL5,string,20,9,False,False
AC007405.1,string,0,0,True,False
AC007405.3,string,0,0,True,False
GAD1,string,20,32,False,False
CYBRD1,string,20,11,False,False
PDK1,string,20,11,False,False
MAP3K20,string,20,4,False,False
CDCA7,string,20,15,False,False
SP3,string,20,8,False,False
CIR1,string,20,7,False,False
SCRN3,string,20,7,False,False
WIPF1,string,20,34,False,False
ATF2,string,20,29,False,False
LNPK,string,20,14,False,False
HNRNPA3,string,20,20,False,False
NFE2L2,string,20,31,False,False
OSBPL6,string,20,7,False,False
CHROMR,string,0,0,True,False
PLEKHA3,string,20,8,False,False
TTN-AS1,string,0,0,True,False
ITPRID2,string,20,6,False,False
DNAJC10,string,20,28,False,False
NCKAP1,string,20,30,False,True
ZC3H15,string,20,15,False,False
ITGAV,string,20,37,False,False
TFPI,string,20,7,False,False
GULP1,string,20,13,False,False
SLC40A1,string,20,22,False,False
C2orf88,string,20,5,False,False
HIBCH,string,20,16,False,False
INPP1,string,20,14,False,False
NAB1,string,20,10,False,False
GLS,string,20,16,False,False
STAT1,string,20,73,False,False
NABP1,string,20,17,False,False
SLC39A10,string,20,11,False,False
STK17B,string,20,8,False,False
CCDC150,string,20,4,False,False
SF3B1,string,20,83,False,False
COQ10B,string,20,8,False,False
HSPD1,string,20,56,False,False
HSPE1,string,20,28,False,True
MOB4,string,20,20,False,True
SATB2,string,20,13,False,False
SATB2-AS1,string,0,0,True,False
TYW5,string,20,11,False,False
SGO2,string,20,9,False,False
BZW1,string,20,12,False,False
CLK1,string,20,20,False,False
FAM126B,string,20,4,False,False
NDUFB3,string,20,37,False,False
CFLAR,string,20,14,False,False
CASP10,string,20,18,False,False
CASP8,string,20,59,False,False
STRADB,string,20,14,False,False
TMEM237,string,20,15,False,False
ALS2,string,20,17,False,False
BMPR2,string,20,20,False,False
FAM117B,string,20,15,False,False
ICA1L,string,20,15,False,False
NBEAL1,string,20,7,False,False
ABI2,string,20,26,False,False
INO80D,string,20,12,False,False
NDUFS1,string,20,42,False,False
EEF1B2,string,20,14,False,False
FASTKD2,string,20,17,False,False
CREB1,string,20,71,False,False
IDH1,string,20,38,False,False
PIKFYVE,string,20,32,False,False
LANCL1,string,20,10,False,False
RPL37A,string,20,9,False,True
IGFBP2,string,20,6,False,False
ARPC2,string,20,40,False,False
PNKD,string,20,16,False,False
USP37,string,20,5,False,False
RNF25,string,20,11,False,False
FEV,string,20,1,False,False
ATG9A,string,20,33,False,False
ANKZF1,string,20,17,False,False
STK16,string,20,9,False,False
TUBA4A,string,20,37,False,False
GMPPA,string,20,7,False,False
ASIC4,string,20,4,False,False
ACSL3,string,20,19,False,False
WDFY1,string,20,10,False,False
MRPL44,string,20,30,False,False
CUL3,string,20,71,False,False
IRS1,string,20,48,False,False
RHBDD1,string,20,12,False,False
MFF,string,20,15,False,False
TRIP12,string,20,45,False,False
SP110,string,20,6,False,False
SP100,string,20,17,False,False
CAB39,string,20,25,False,False
ITM2C,string,20,11,False,False
NCL,string,20,31,False,True
PTMA,string,20,22,False,False
EIF4E2,string,20,25,False,False
EFHD1,string,20,9,False,False
GIGYF2,string,20,12,False,False
ATG16L1,string,20,31,False,False
USP40,string,20,12,False,False
HJURP,string,20,18,False,False
AGAP1,string,20,4,False,False
COPS8,string,20,42,False,True
HES6,string,20,4,False,False
PER2,string,20,14,False,False
TRAF3IP1,string,20,26,False,False
COPS9,string,20,13,False,False
CAPN10-DT,string,0,0,True,False
CAPN10,string,20,10,False,False
FARP2,string,20,5,False,False
DTYMK,string,20,20,False,True
CRBN,string,20,34,False,False
AC024060.2,string,0,0,True,False
ITPR1,string,20,51,False,False
BHLHE40,string,20,17,False,False
ARL8B,string,20,15,False,False
EDEM1,string,20,28,False,False
AC069277.1,string,0,0,True,False
THUMPD3-AS1,string,0,0,True,False
SETD5,string,20,15,False,False
MTMR14,string,20,17,False,False
OGG1,string,20,14,False,False
TADA3,string,20,39,False,True
TTLL3,string,20,6,False,False
RPUSD3,string,20,14,False,False
CRELD1,string,20,10,False,False
EMC3,string,20,8,False,False
FANCD2,string,20,26,False,False
BRK1,string,20,25,False,False
VHL,string,20,28,False,False
ATG7,string,20,57,False,False
VGLL4,string,20,11,False,False
TAMM41,string,20,10,False,False
RAF1,string,20,63,False,False
RPL32,string,20,19,False,True
XPC,string,20,34,False,False
LSM3,string,20,49,False,True
SLC6A6,string,20,20,False,False
CCDC174,string,20,11,False,True
FGD5-AS1,string,0,0,True,False
NR2C2,string,20,17,False,False
MRPS25,string,20,23,False,False
RBSN,string,20,19,False,False
CAPN7,string,20,5,False,False
SH3BP5,string,20,12,False,False
EAF1,string,20,12,False,False
ANKRD28,string,20,19,False,False
DPH3,string,20,19,False,False
PLCL2,string,20,5,False,False
TBC1D5,string,20,26,False,False
RAB5A,string,20,65,False,False
KAT2B,string,20,85,False,False
SGO1,string,20,21,False,False
NKIRAS1,string,20,11,False,False
RPL15,string,20,94,False,True
NR1D2,string,20,8,False,False
THRB,string,20,20,False,False
TOP2B,string,20,11,False,False
AZI2,string,20,10,False,False
STT3B,string,20,27,False,False
CMTM7,string,20,8,False,False
CMTM6,string,20,12,False,False
CNOT10,string,20,21,False,False
GLB1,string,20,39,False,False
CRTAP,string,20,13,False,False
TRANK1,string,20,9,False,False
EPM2AIP1,string,20,5,False,False
GOLGA4,string,20,28,False,False
ACAA1,string,20,31,False,False
OXSR1,string,20,13,False,False
ACVR2B,string,20,18,False,False
EXOG,string,20,7,False,False
WDR48,string,20,16,False,False
GORASP1,string,20,31,False,False
RPSA,string,20,24,False,True
EIF1B,string,20,9,False,False
ENTPD3-AS1,string,0,0,True,False
RPL14,string,20,85,False,True
ZNF621,string,20,1,False,False
CTNNB1,string,20,205,False,False
TRAK1,string,20,12,False,False
SS18L2,string,20,9,False,True
NKTR,string,20,20,False,False
SNRK,string,20,10,False,False
ANO10,string,20,6,False,False
ABHD5,string,20,18,False,False
TCAIM,string,20,3,False,False
ZNF445,string,20,4,False,False
ZNF197,string,20,8,False,False
ZNF35,string,20,4,False,False
KIF15,string,20,28,False,False
EXOSC7,string,20,28,False,True
TMEM158,string,20,7,False,False
LIMD1,string,20,13,False,False
SACM1L,string,20,48,False,False
LZTFL1,string,20,8,False,False
CCDC12,string,20,5,False,False
NBEAL2,string,20,8,False,False
SETD2,string,20,49,False,False
KIF9,string,0,0,True,False
MAP4,string,20,11,False,False
ZNF589,string,20,5,False,False
TMA7,string,20,8,False,False
SHISA5,string,20,3,False,False
SLC26A6,string,20,13,False,False
IP6K2,string,20,24,False,False
PRKAR2A,string,20,20,False,False
WDR6,string,20,8,False,False
DALRD3,string,20,8,False,False
NDUFAF3,string,20,9,False,False
IMPDH2,string,20,13,False,True
QARS,string,0,0,True,True
KLHDC8B,string,20,6,False,False
TCTA,string,19,1,False,False
APEH,string,20,14,False,False
IP6K1,string,20,16,False,False
INKA1,string,13,4,False,False
RBM6,string,20,8,False,False
RBM5,string,20,8,False,False
GNAI2,string,20,32,False,False
HYAL3,string,20,3,False,False
RASSF1,string,20,20,False,False
HEMK1,string,20,5,False,False
CISH,string,20,19,False,False
MANF,string,20,32,False,False
RAD54L2,string,20,7,False,False
TEX264,string,20,7,False,False
RRP9,string,20,67,False,True
ABHD14B,string,20,13,False,False
ABHD14A,string,20,12,False,False
DUSP7,string,20,8,False,False
ALAS1,string,20,21,False,False
TWF2,string,20,9,False,False
SMIM4,string,20,4,False,False
PBRM1,string,20,19,False,False
GNL3,string,20,33,False,True
STIMATE,string,20,6,False,False
TKT,string,20,27,False,False
DCP1A,string,20,26,False,False
SELENOK,string,20,15,False,False
CCDC66,string,20,13,False,False
TASOR,string,20,7,False,False
APPL1,string,20,20,False,False
DENND6A,string,20,7,False,False
FLNB,string,20,17,False,False
RPP14,string,20,15,False,True
PXK,string,20,15,False,False
PTPRG,string,20,9,False,False
ATXN7,string,0,0,True,False
KBTBD8,string,20,25,False,False
TMF1,string,20,30,False,False
UBA3,string,20,33,False,True
ARL6IP5,string,20,14,False,False
MITF,string,20,12,False,False
FOXP1,string,0,0,True,False
RYBP,string,20,19,False,False
PPP4R2,string,20,31,False,True
CHMP2B,string,20,45,False,False
CGGBP1,string,20,11,False,False
ZNF654,string,0,0,True,False
C3orf38,string,20,6,False,False
PROS1,string,20,10,False,False
NSUN3,string,20,13,False,False
MTRNR2L12,string,13,2,False,False
CRYBG3,string,20,2,False,False
CLDND1,string,20,7,False,False
DCBLD2,string,20,11,False,False
SENP7,string,20,16,False,False
TRMT10C,string,20,18,False,True
ZBTB11,string,20,12,False,False
RPL24,string,20,84,False,True
CEP97,string,20,25,False,False
BBX,string,20,18,False,False
CD47,string,20,17,False,False
LINC01215,string,0,0,True,False
IFT57,string,20,35,False,False
NEPRO,string,20,4,False,True
SPICE1,string,20,13,False,False
USF3,string,20,12,False,False
NAA50,string,20,25,False,False
B4GALT4,string,20,10,False,False
TMEM39A,string,20,8,False,False
TIMMDC1,string,20,15,False,False
COX17,string,20,33,False,True
GSK3B,string,20,62,False,False
NDUFB4,string,20,29,False,True
POLQ,string,20,12,False,False
GOLGB1,string,20,36,False,False
FAM162A,string,20,11,False,False
PARP14,string,20,13,False,False
HACD2,string,20,17,False,False
MYLK-AS1,string,0,0,True,False
CCDC14,string,20,15,False,False
ZNF148,string,20,7,False,False
OSBPL11,string,20,11,False,False
CHCHD6,string,20,9,False,False
PLXNA1,string,20,11,False,False
TPRA1,string,20,6,False,False
MCM2,string,20,69,False,True
SEC61A1,string,20,43,False,True
GATA2,string,20,34,False,False
GATA2-AS1,string,0,0,True,False
ISY1,string,20,9,False,False
CNBP,string,20,20,False,False
COPG1,string,20,28,False,False
H1FX,string,0,0,True,False
MBD4,string,20,16,False,False
IFT122,string,20,34,False,False
PIK3R4,string,20,36,False,False
ATP2C1,string,20,13,False,False
MRPL3,string,20,51,False,True
DNAJC13,string,20,7,False,False
CDV3,string,20,4,False,False
TOPBP1,string,20,31,False,False
RYK,string,20,5,False,False
MSL2,string,20,17,False,False
STAG1,string,20,28,False,False
SLC35G2,string,20,9,False,False
CEP70,string,20,13,False,False
PIK3CB,string,20,41,False,False
FOXL2,string,0,0,True,False
MRPS22,string,20,30,False,True
COPB2,string,20,32,False,True
ZBTB38,string,20,16,False,False
RASA2,string,20,7,False,False
ATP1B3,string,20,17,False,False
TFDP2,string,20,8,False,False
XRN1,string,20,54,False,False
ATR,string,20,48,False,True
PLS1,string,20,10,False,False
U2SURP,string,20,12,False,True
CHST2,string,20,16,False,False
DIPK2A,string,20,11,False,False
PLOD2,string,20,24,False,False
PLSCR1,string,20,12,False,False
HLTF,string,20,23,False,False
HPS3,string,20,8,False,False
RNF13,string,20,7,False,False
TSC22D2,string,20,14,False,False
SELENOT,string,20,17,False,False
MBNL1,string,20,24,False,False
DHX36,string,20,9,False,True
SLC33A1,string,0,0,True,False
SSR3,string,20,25,False,False
TIPARP,string,20,9,False,False
CCNL1,string,20,6,False,False
SHOX2,string,20,8,False,False
MLF1,string,20,19,False,False
MFSD1,string,20,13,False,False
IFT80,string,20,28,False,False
SMC4,string,20,38,False,True
TRIM59,string,20,15,False,False
KPNA4,string,20,16,False,False
PDCD10,string,20,22,False,False
GOLIM4,string,20,16,False,False
SEC62,string,20,24,False,False
PHC3,string,20,32,False,False
SKIL,string,20,14,False,False
RPL22L1,string,20,5,False,False
EIF5A2,string,20,3,False,False
TNIK,string,20,8,False,False
FNDC3B,string,20,9,False,False
TNFSF10,string,20,12,False,False
ECT2,string,20,21,False,False
TBL1XR1,string,20,34,False,False
ZMAT3,string,20,10,False,False
PIK3CA,string,20,75,False,False
GNB4,string,20,17,False,False
MRPL47,string,20,52,False,False
NDUFB5,string,20,39,False,False
TTC14,string,20,12,False,False
FXR1,string,20,23,False,False
ATP11B,string,20,7,False,False
DCUN1D1,string,20,31,False,False
B3GNT5,string,20,13,False,False
KLHL24,string,20,29,False,False
ABCC5,string,20,6,False,False
ALG3,string,20,20,False,False
EIF4G1,string,20,64,False,True
MAGEF1,string,20,3,False,False
VPS8,string,20,14,False,False
TMEM41A,string,20,2,False,False
LIPH,string,20,7,False,False
IGF2BP2,string,20,13,False,False
ETV5,string,20,11,False,False
DNAJB11,string,20,20,False,False
EIF4A2,string,20,33,False,False
RFC4,string,20,52,False,True
ST6GAL1,string,20,18,False,False
RPL39L,string,20,5,False,False
CCDC50,string,20,9,False,False
OPA1,string,20,12,False,True
HES1,string,20,16,False,False
ATP13A3,string,20,9,False,False
TMEM44-AS1,string,0,0,True,False
ACAP2,string,20,15,False,False
PPP1R2,string,20,9,False,False
TFRC,string,20,49,False,False
TCTEX1D2,string,0,0,True,False
UBXN7,string,20,62,False,False
RNF168,string,20,18,False,False
WDR53,string,20,3,False,False
FBXO45,string,20,10,False,False
CEP19,string,20,17,False,False
PAK2,string,20,27,False,False
NCBP2AS2,string,0,0,True,False
DLG1,string,20,28,False,False
AC024560.4,string,0,0,True,False
RUBCN,string,20,11,False,False
FYTTD1,string,20,18,False,False
LRCH3,string,20,9,False,False
RPL35A,string,0,0,True,True
LMLN,string,20,4,False,False
ZNF595,string,20,3,False,False
ZNF721,string,20,2,False,False
PIGG,string,20,16,False,False
ATP5ME,string,20,26,False,False
AC139887.2,string,0,0,True,False
GAK,string,20,61,False,False
TMEM175,string,20,4,False,False
FGFRL1,string,20,8,False,False
CTBP1-DT,string,0,0,True,False
SLBP,string,20,20,False,True
TACC3,string,20,15,False,False
NSD2,string,20,16,False,False
NELFA,string,20,16,False,True
C4orf48,string,20,6,False,False
MXD4,string,20,10,False,False
RNF4,string,20,55,False,False
FAM193A,string,20,9,False,False
TNIP2,string,20,15,False,False
SH3BP2,string,20,13,False,False
ADD1,string,20,17,False,False
MFSD10,string,20,16,False,False
NOP14,string,20,66,False,True
HTT,string,20,47,False,False
LYAR,string,20,12,False,False
STX18-AS1,string,0,0,True,False
MSX1,string,20,8,False,False
AC093323.1,string,0,0,True,False
KIAA0232,string,20,3,False,False
TADA2B,string,20,21,False,False
WDR1,string,20,32,False,False
ZNF518B,string,20,11,False,False
BOD1L1,string,20,4,False,False
FBXL5,string,20,16,False,False
FAM200B,string,0,0,True,False
TAPT1,string,20,13,False,False
NCAPG,string,20,58,False,False
LCORL,string,20,18,False,False
PACRGL,string,20,5,False,False
SEPSECS,string,20,19,False,False
SMIM20,string,20,4,False,False
STIM2,string,20,15,False,False
LINC02506,string,0,0,True,False
LINC02616,string,0,0,True,False
RELL1,string,20,14,False,False
KLF3,string,20,8,False,False
KLHL5,string,20,11,False,False
UGDH,string,20,24,False,False
SMIM14,string,20,9,False,False
N4BP2,string,20,10,False,False
RHOH,string,20,11,False,False
TMEM33,string,20,17,False,False
GUF1,string,20,14,False,False
GNPDA2,string,20,16,False,False
COMMD8,string,20,26,False,False
TEC,string,20,7,False,False
SLAIN2,string,20,11,False,False
FRYL,string,20,16,False,False
OCIAD1,string,20,6,False,False
DANCR,string,0,0,True,False
CHIC2,string,20,5,False,False
KIT,string,20,46,False,False
SRD5A3,string,20,12,False,False
CLOCK,string,20,22,False,False
EXOC1,string,20,21,False,False
AASDH,string,20,19,False,False
SRP72,string,0,0,True,True
REST,string,20,16,False,False
